date,counterparty_id,legal_entity,ead,pfe,collateral,credit_limit,limit_utilisation,market_volatility,fx_return,rate_change,equity_return,credit_spread_change,behaviour_state
2025-01-01,CP0019,JPM_EMEA_FR,26302968.329737887,21189876.64234771,9380454.730527079,121755579.54253721,0.2160309074012377,1.0527890707370113,0.0002625826990986416,-0.0030454419306507126,0.005222793376016964,-0.0066234872794698795,reduce_exposure
2025-01-01,CP0020,JPM_EMEA_CH,37763928.99896617,13607933.248286368,13031147.262378488,30754899.989917014,1.2278995871014722,1.0527890707370113,0.020287840197222774,0.002299150746133452,0.002162473028339331,0.00338035893715528,increase_exposure
2025-01-01,CP0021,JPM_EMEA_UK,75573562.26410902,29948217.325797874,49084978.68621612,83265583.00896084,0.9076206462876261,1.0527890707370113,-0.007083085156203101,-0.0022021651351626648,-0.021639076530220538,-0.0036828240352530816,increase_exposure
2025-01-01,CP0022,JPM_EMEA_DE,46452690.75419936,23252697.20294491,30398357.22276205,83791909.26608771,0.5543815764680243,1.0527890707370113,-0.005153640820084743,0.002204174329529278,0.009890208477460971,-0.022269537391566303,stable
2025-01-01,CP0023,JPM_EMEA_FR,40990438.193941414,29231437.916891646,6948204.021566906,141917439.14674777,0.2888329893802256,1.0527890707370113,-0.025218196408689476,-0.0032506354078972502,-0.021774471493637506,-0.006343598681267127,stable
2025-01-01,CP0024,JPM_EMEA_CH,24007538.098790597,9255022.34783133,8274350.702699945,94324646.8088898,0.25452030737450865,1.0527890707370113,0.003429875009784901,0.0049049255465151145,-0.006784556011959296,0.0007355054324532377,reduce_exposure
2025-01-01,CP0025,JPM_EMEA_UK,79426740.98357017,53733021.68328484,14921116.959339894,81553622.137404,0.9739204575089211,1.0527890707370113,-0.007675433758778555,-0.0016662968901421658,-0.012035479187432805,0.016809126132855227,increase_exposure
2025-01-01,CP0026,JPM_EMEA_DE,21357804.75251529,13738673.071215164,7523563.702890777,54706836.20194616,0.3904046776471329,1.0527890707370113,-0.016033634888613535,0.004569629250314446,-0.003104387380817691,-0.013208874796599568,stable
2025-01-01,CP0027,JPM_EMEA_FR,41861216.7428009,18880740.68089177,18110506.71187022,63103969.654531784,0.6633689920297218,1.0527890707370113,-0.00505750070108346,-0.00351648372017887,-0.014260837563032727,0.00796834576620681,increase_exposure
2025-01-01,CP0028,JPM_EMEA_CH,41284932.555048175,20111967.55833844,9442698.35605765,87687412.32129991,0.4708193737520039,1.0527890707370113,0.00051296526279779,-0.002944214952509446,-0.009039623360029463,0.017102391998162582,stable
2025-01-01,CP0029,JPM_EMEA_UK,50218364.86286947,19893670.114476115,34367752.67333403,77058489.83965607,0.6516915263634708,1.0527890707370113,-0.017010861672915906,-0.0025367026030034324,0.0012924522359105915,0.0011836816805876299,stable
2025-01-01,CP0030,JPM_EMEA_DE,38810965.074110694,18967943.2659314,23493372.15409692,22809570.384442955,1.7015210904884615,1.0527890707370113,0.01507751507945671,-0.0007895455227467055,0.003538112766372709,-0.006562038594828798,increase_exposure
2025-01-01,CP0031,JPM_EMEA_FR,41091949.0857601,29531696.837771993,27466341.89049987,127417950.14526652,0.3224973329025623,1.0527890707370113,-0.011155942295706954,-0.0034581412604131534,-0.003997853892079636,-0.005214010264442705,reduce_exposure
2025-01-01,CP0032,JPM_EMEA_CH,25599164.20187665,12295516.150242273,12630336.401127154,136500900.33916968,0.18753842749952054,1.0527890707370113,-0.0014981880882960336,-0.00038575616678461516,0.0041153140830055964,0.006476647741314893,reduce_exposure
2025-01-01,CP0033,JPM_EMEA_UK,59586006.29304614,26768179.630294465,25337957.493881196,38232381.569819406,1.5585219608731689,1.0527890707370113,-0.009915325730407027,0.002959845175069072,-0.010134196872512099,-0.008754991392001988,increase_exposure
2025-01-01,CP0034,JPM_EMEA_DE,39424519.10164735,20541113.321828928,15866267.616049418,92024698.66007642,0.42841236837161306,1.0527890707370113,-0.0003753293657393622,-0.003926358883023516,0.018265359252783046,-0.00056579819027767,stable
2025-01-01,CP0035,JPM_EMEA_FR,33288726.299500246,23002005.178061772,10939442.445441568,34114846.34760766,0.9757841486463167,1.0527890707370113,-0.00753003815789836,-0.0026283756415498905,-0.007917151246994412,-0.011273670712647364,increase_exposure
2025-01-01,CP0036,JPM_EMEA_CH,23883027.540079813,12410560.366502646,9070426.088360501,107391212.09517552,0.22239275518106144,1.0527890707370113,-0.008227978596840445,0.0035536094347122615,0.003711753275031979,-0.0032379364221008407,reduce_exposure
2025-01-01,CP0037,JPM_EMEA_UK,23992714.7077675,19278054.06506858,8353628.762401769,56560391.89907108,0.4241964014425711,1.0527890707370113,0.00014571539634665383,0.003994611906382828,-0.002540614316353217,0.009218349343125385,stable
2025-01-01,CP0038,JPM_EMEA_DE,34960431.98258921,17950115.08181545,23395888.829152424,105724942.50994723,0.3306734546514407,1.0527890707370113,0.001322607760062905,0.004330497677827127,-0.0018419958796041063,0.00029815353586607965,reduce_exposure
2025-01-01,CP0039,JPM_EMEA_FR,30001486.885097172,11809903.822637428,18467168.021693848,114509299.85729474,0.26200043946200013,1.0527890707370113,-0.006762443245410552,-0.006065642643016912,-0.021686376984214332,0.006034085264205965,reduce_exposure
2025-01-01,CP0040,JPM_EMEA_CH,38633442.43286298,26892425.893061806,24874756.140282225,119924173.94929542,0.32214891427309233,1.0527890707370113,-0.012303248769928818,0.003179692836829999,-0.004587718563587835,-0.010814590702112945,reduce_exposure
2025-01-01,CP0041,JPM_EMEA_UK,32405748.084348228,12104836.415767113,20891037.60425327,34006322.97426655,0.9529330209817298,1.0527890707370113,0.011659975791029302,0.004456535765651025,0.0019155782120622768,-0.001871906523683003,increase_exposure
2025-01-01,CP0042,JPM_EMEA_DE,30197698.509481728,16135986.104138676,12856285.977164727,139081539.86788905,0.21712226179093183,1.0527890707370113,-0.008510114628109126,0.0048733549047767135,-0.0024086495715109966,0.007470859935275763,reduce_exposure
2025-01-01,CP0043,JPM_EMEA_FR,31121890.41211641,13438031.76589299,7677491.0098910825,49927818.8163345,0.6233376732639179,1.0527890707370113,0.0027763396965101066,0.0012888290547927225,-0.0011253510641791216,0.007893900878979194,increase_exposure
2025-01-01,CP0044,JPM_EMEA_CH,46176059.26543285,33417126.595426288,21113143.302051656,24863632.30290337,1.857172705214145,1.0527890707370113,0.010147407760676096,-0.004078139964887132,-0.020308749850330206,-0.0013878184335042868,increase_exposure
2025-01-01,CP0045,JPM_EMEA_UK,44214310.89124771,31789886.969008774,8853945.787493244,92130821.02089284,0.47990792224917944,1.0527890707370113,0.018436220518708572,-0.007700310153459554,-0.004607931752779599,-0.022818414219443958,stable
2025-01-01,CP0046,JPM_EMEA_DE,46439209.79451374,36189778.94814893,11957512.773723518,68219896.90211704,0.680728231840418,1.0527890707370113,0.011480919392975795,-0.005313585931532442,-0.01895473884623653,-0.022774756018260126,increase_exposure
2025-01-01,CP0047,JPM_EMEA_FR,57482215.02922578,40849942.25786298,13155485.762380768,127872666.6072137,0.4495269908290395,1.0527890707370113,-0.012752454673681097,0.003336389219802504,0.03305610695854848,-0.0023568762410081895,stable
2025-01-01,CP0048,JPM_EMEA_CH,24186015.622388665,19711402.828553844,13015457.00307771,125072691.36835924,0.19337567104202588,1.0527890707370113,-0.0036667451332727283,-0.01055483915989092,-0.0036392798694644107,-0.012782872210902027,reduce_exposure
2025-01-01,CP0049,JPM_EMEA_UK,57247413.38249212,29996054.19637521,13974904.578262316,61228056.066952996,0.9349866231240783,1.0527890707370113,-0.0010493876806001426,0.0005014578397406913,0.00626665295981812,-0.0005345331329138289,increase_exposure
2025-01-01,CP0050,JPM_EMEA_DE,29372516.761886846,18740896.67798163,19492099.734918438,143876921.35906684,0.20415030071837054,1.0527890707370113,-0.019017385265327504,0.0067126575251333625,0.0015818607337568773,-0.003373949101888256,reduce_exposure
2025-01-01,CP0051,JPM_EMEA_FR,40444094.83870393,33312211.161282066,21443841.85188323,57819318.95821542,0.6994910276949451,1.0527890707370113,-0.011317228990547441,0.0015003437352396755,-0.0009414699733342596,0.001874689672050717,increase_exposure
2025-01-01,CP0052,JPM_EMEA_CH,61922890.421788685,42517834.55444033,31019790.72890959,86957426.80012289,0.7121058281096834,1.0527890707370113,-0.01651415562344076,0.0022001288092413545,-0.00020981569794019581,0.00017346390837190865,increase_exposure
2025-01-01,CP0053,JPM_EMEA_UK,34873058.25498086,28890327.694425445,7325461.0934035815,53275461.77378836,0.6545801217651478,1.0527890707370113,0.0003821659166664006,0.001186067344690073,-0.01367304898935249,0.008851067978114843,increase_exposure
2025-01-01,CP0054,JPM_EMEA_DE,35289238.28703587,24493159.912675682,23641343.312623937,141685664.10636523,0.24906710576268173,1.0527890707370113,-0.0010390785421813898,-0.0027079763957260656,-0.027932841310868036,-0.0038718025602818623,reduce_exposure
2025-01-01,CP0055,JPM_EMEA_FR,29018934.67872166,13127426.740322284,15316040.103364142,41399016.28566236,0.7009571067699918,1.0527890707370113,0.009827664728683249,-0.007319357028141912,0.0018445256173435102,-0.008172437602800986,increase_exposure
2025-01-01,CP0056,JPM_EMEA_CH,41895098.64258365,24072437.20015111,21235663.776093878,25838380.52100277,1.6214289672113604,1.0527890707370113,0.009630393913782946,0.0032773637748972476,0.018113762379775283,-0.002170480011770491,increase_exposure
2025-01-01,CP0057,JPM_EMEA_UK,22138303.486294188,16049544.236186428,6699961.491343374,76562617.80039492,0.2891529067620255,1.0527890707370113,0.009212937129307146,0.003708349276023907,0.0075392452376236785,-0.007437509259153502,stable
2025-01-01,CP0058,JPM_EMEA_DE,25330524.35749416,18740140.015273888,12047032.800813898,149008823.32725883,0.16999345268207577,1.0527890707370113,-0.0030797326694292017,0.011626040279754033,0.02554738369320715,0.00792690137050401,reduce_exposure
2025-01-01,CP0059,JPM_EMEA_FR,29224211.564279586,16717352.260764236,5577935.578760595,135918044.6131388,0.2150134785080227,1.0527890707370113,0.014969904970247194,-0.0020465411381749075,-0.005481609459323878,0.0008771152283539381,stable
2025-01-01,CP0060,JPM_EMEA_CH,22661168.644142505,10734116.976908859,4758816.70725662,117319042.5294034,0.19315848608688557,1.0527890707370113,0.005460581563942406,0.0010879788168546248,0.013643400896706433,-0.01737195684993297,reduce_exposure
2025-01-01,CP0061,JPM_EMEA_UK,21668757.67676009,16276783.588577354,5285686.752253434,135803023.8142082,0.15956020026774267,1.0527890707370113,-0.007994311163583493,0.0040510058846508525,-0.006635369436549041,-0.004359140572995682,reduce_exposure
2025-01-01,CP0062,JPM_EMEA_DE,33759412.68381944,20576464.946245864,10381736.926507922,136148063.1607222,0.24796102052488697,1.0527890707370113,-0.012100043972597048,-0.0007524639726972197,0.013948463390507804,0.021327516737915435,reduce_exposure
2025-01-01,CP0063,JPM_EMEA_FR,22919026.587751962,11909210.617305899,9979721.903279249,87451586.85023838,0.2620767376926047,1.0527890707370113,-0.000987941489031076,-0.0031583270382079713,0.009069653246581655,0.007044940919144822,reduce_exposure
2025-01-01,CP0064,JPM_EMEA_CH,89103392.70460518,52792659.67107825,18307342.839455616,61070776.73800309,1.4590184940149609,1.0527890707370113,0.020547313530083936,-0.00020756792008837425,-0.005481574745621219,0.0018824138130818194,increase_exposure
2025-01-01,CP0065,JPM_EMEA_UK,22614529.735503435,11094114.920496088,8140662.557541685,120361616.17442845,0.18788821930348945,1.0527890707370113,0.010737787793661727,0.003428052233655932,0.011283995228479091,0.0019083596384853359,reduce_exposure
2025-01-01,CP0066,JPM_EMEA_DE,64606315.820654005,52441100.36856881,29986389.44410256,106015964.21180893,0.6094017660545658,1.0527890707370113,-0.008092244393985357,-0.0027861257152250267,0.007065960851839118,-0.013316196707659168,stable
2025-01-01,CP0067,JPM_EMEA_FR,38903259.840300456,29821498.262040522,26517806.93781654,68575504.7535823,0.567305482913973,1.0527890707370113,-0.010916645193750876,-9.516620692928168e-05,0.00916529834247046,-0.006759364145483951,stable
2025-01-01,CP0068,JPM_EMEA_CH,17817818.062551375,9481853.216979004,7086143.214666651,32280666.847996987,0.551965612930235,1.0527890707370113,0.009322792268432306,0.006511514443679494,0.0011084381591641055,-0.0013500113475445905,stable
2025-01-01,CP0069,JPM_EMEA_UK,59223472.288622946,23749643.864869922,22680574.23000972,117082649.47537337,0.5058262052831298,1.0527890707370113,0.00882497860655432,-0.004955088921453448,-0.003089635302911064,0.017038147826196066,stable
2025-01-01,CP0070,JPM_EMEA_DE,48828367.73430131,29015300.139452107,8465261.3599323,54119867.06997241,0.9022263057514601,1.0527890707370113,0.015409567313601043,0.0018208686015947322,0.002182671811211356,0.002119609980384805,increase_exposure
2025-01-01,CP0071,JPM_EMEA_FR,35785560.50817725,26823417.514020447,9413484.032358052,141785709.5693913,0.25239187092168447,1.0527890707370113,0.010103245724177512,0.0009501815720934195,0.008484637199785003,0.005466889786946403,stable
2025-01-01,CP0072,JPM_EMEA_CH,60330737.978027806,37360934.485757306,31266571.991998333,51326174.75073902,1.1754380347068263,1.0527890707370113,0.0016728303949626684,-0.0037897754342796582,-0.002707403886623753,0.005899192992382776,increase_exposure
2025-01-01,CP0073,JPM_EMEA_UK,46710847.53419894,24142782.982327975,17670339.454079185,35958531.21349318,1.2990198975833314,1.0527890707370113,0.0022599823208412917,-0.0005166196824326828,0.0194917505030248,0.00376448591917038,increase_exposure
2025-01-01,CP0074,JPM_EMEA_DE,42319540.783648334,20165163.5668795,18339001.062541213,128044647.3762378,0.3305061293136248,1.0527890707370113,-0.014486697343335218,-0.005044808415532203,0.0021461335426069873,0.0005414915556033512,stable
2025-01-01,CP0075,JPM_EMEA_FR,39304505.626134,24510104.79396121,11372854.407798508,39926961.16118422,0.9844101450010838,1.0527890707370113,-0.003483114060147923,-0.000839904868980293,0.0029268816650973115,-0.003800019893603005,increase_exposure
2025-01-01,CP0076,JPM_EMEA_CH,53481120.54433465,25435010.129516166,34634304.77147738,43304880.06050608,1.234990616983818,1.0527890707370113,-0.00816566931864916,0.004259503851493173,0.017267588098490473,-0.01363147130491647,increase_exposure
2025-01-01,CP0077,JPM_EMEA_UK,42398040.233620904,15074062.106386267,15460505.135188416,97919762.89770965,0.4329875704244847,1.0527890707370113,0.004520936539273069,-0.008939823193268002,0.009113841453608655,0.011123977427686945,stable
2025-01-01,CP0078,JPM_EMEA_DE,56569653.85301233,44059973.79420818,20228699.958491422,133693065.30887038,0.4231308013046134,1.0527890707370113,-0.005389158192389007,-0.007660983001941212,-0.007446446591927533,-0.010841081396307675,stable
2025-01-01,CP0079,JPM_EMEA_FR,41424611.2302185,27242580.37973776,23033792.283591077,45536506.54289452,0.9097011249907216,1.0527890707370113,-0.005194641368635343,0.003080640898728005,0.03333329934408546,0.0030308995483622004,increase_exposure
2025-01-01,CP0080,JPM_EMEA_CH,25675883.849288553,19849723.508113585,5296305.141115665,60342077.47701232,0.4255054668787288,1.0527890707370113,-0.013460044771175333,0.004386877205227453,0.0032809158555252072,-0.0012507151326680993,stable
2025-01-02,CP0001,JPM_EMEA_UK,38536403.33283965,27227127.299516317,24608639.094993703,95932735.95865563,0.40170232765432423,0.7978136592270713,-0.0015716025596311492,-0.006335199977853498,-0.0027682266970414236,-0.012102839758581856,reduce_exposure
2025-01-02,CP0002,JPM_EMEA_DE,22225962.22445992,9822453.53360738,9270942.362679237,104480058.20212659,0.21272922897364477,0.7978136592270713,-0.00018246859485475896,-0.003535772101778151,-0.007768936498503784,-0.00664772640888443,reduce_exposure
2025-01-02,CP0003,JPM_EMEA_FR,13216886.529137967,10449711.862969676,9243709.775528103,30977761.748185582,0.426657246465268,0.7978136592270713,0.0007619570907547965,-0.005837741053351226,-0.014475053072160203,0.0066861563060802084,reduce_exposure
2025-01-02,CP0004,JPM_EMEA_CH,28164635.497051742,14909505.68639905,4724078.172606308,74054962.28217925,0.3803207054475719,0.7978136592270713,0.002619485418918083,-0.0024771624907203435,-0.004117821053743628,0.0024407245352396616,stable
2025-01-02,CP0005,JPM_EMEA_UK,28363808.215835553,21916467.960653048,16040012.637950934,25409842.60204602,1.1162528103795368,0.7978136592270713,-0.0028734447568354304,0.006896473539903222,-0.001236993390017945,0.001349726769673304,increase_exposure
2025-01-02,CP0006,JPM_EMEA_DE,30581432.122760177,24606721.474791605,6359209.517409107,84218806.50178745,0.36311880199954055,0.7978136592270713,0.004597676950576793,0.0018717829717554,0.024990918242280256,0.007424154006604582,stable
2025-01-02,CP0007,JPM_EMEA_FR,36423551.971365385,28062515.760932513,17824299.799508195,62881957.60326209,0.5792369283598108,0.7978136592270713,-0.012579738347145056,-0.004014370560467503,0.008255665596696783,0.014216265546611418,stable
2025-01-02,CP0008,JPM_EMEA_CH,36102741.82487646,17380657.00853043,24187024.938381914,38788144.55258609,0.9307674352902092,0.7978136592270713,-0.004436544302961796,-0.004592613110692785,0.003035903063974552,0.012918605074542266,increase_exposure
2025-01-02,CP0009,JPM_EMEA_UK,20783050.986392897,13573049.489244869,6015106.373935602,33442385.803931713,0.621458382432437,0.7978136592270713,0.007714368991309327,-0.011858265539267873,0.011728419454286338,-0.013667971325945091,stable
2025-01-02,CP0010,JPM_EMEA_DE,35987017.902350664,27238947.772012394,6733348.031771273,96393794.38310257,0.3733333471584872,0.7978136592270713,0.006187184168872344,0.004863078084611802,-0.00010969552644623009,0.0239534443410562,stable
2025-01-02,CP0011,JPM_EMEA_FR,19522336.61134078,12774886.401974594,8464145.072331514,42177085.909795195,0.4628659422581615,0.7978136592270713,-0.0034980766890599715,0.0011339286982645345,-0.008914262989172157,0.005675105511517674,stable
2025-01-02,CP0012,JPM_EMEA_CH,33775341.69357158,27680006.905012257,12522433.687083054,140265615.38898364,0.24079559056512914,0.7978136592270713,0.0033697092587619128,0.002423368327928255,-8.675320494336943e-05,-0.0021166639088887403,reduce_exposure
2025-01-02,CP0013,JPM_EMEA_UK,13560371.838895082,10803370.881297598,8998382.56870258,95537948.16105135,0.14193702188407828,0.7978136592270713,-0.0005781596334284115,-0.0031291003238125663,-0.020150581089473815,0.0045305793323950315,reduce_exposure
2025-01-02,CP0014,JPM_EMEA_DE,28249152.023106962,18533853.802407067,7757340.125800452,65093074.58952882,0.4339809142715046,0.7978136592270713,-0.004703085991660849,-0.005285227516522855,0.012303828587053612,0.012390365926043919,stable
2025-01-02,CP0015,JPM_EMEA_FR,54727815.631721154,31634713.52534731,25725470.69956918,96819013.89258417,0.5652589654800545,0.7978136592270713,0.004360837573676674,0.0022924230898159234,0.0005889186704605648,0.006188279435734601,stable
2025-01-02,CP0016,JPM_EMEA_CH,59054775.45411484,32274683.3384284,12978226.382091913,22964503.233860675,2.5715677301061675,0.7978136592270713,0.0019807469635718636,-0.0005963675160489392,0.0029570658543921304,-0.0018299792220435596,increase_exposure
2025-01-02,CP0017,JPM_EMEA_UK,41673348.813454434,23797460.593406815,11550316.076582713,144612697.7213879,0.2881721278289316,0.7978136592270713,-0.00023539990157896894,0.0011545486727760443,0.0029636770942068603,0.0019959296923219975,reduce_exposure
2025-01-02,CP0018,JPM_EMEA_DE,41469805.58126682,16766609.612507233,23853518.971948903,82699446.80257703,0.5014520312362545,0.7978136592270713,0.019957692858503805,0.005451784252687345,0.014982801487010455,0.0084206100106464,stable
2025-01-02,CP0019,JPM_EMEA_FR,22667775.823601738,18635317.19447213,6035732.853391931,121755579.54253721,0.1861744316668658,0.7978136592270713,-0.011384547820148286,0.0037864343293431504,0.017620359032640174,0.004344266721552734,reduce_exposure
2025-01-02,CP0020,JPM_EMEA_CH,37008318.04652719,15521475.977668865,8645149.164545335,30754899.989917014,1.2033307882210758,0.7978136592270713,-0.02117049806746475,0.0012587075411535904,-0.0051064781621372015,-0.00040160147635817385,increase_exposure
2025-01-02,CP0021,JPM_EMEA_UK,30219442.007401295,17673089.956764195,16844398.11242379,83265583.00896084,0.3629283662632753,0.7978136592270713,-0.007459503488334806,-0.005793338030884761,-0.013862482372899115,-0.010178913169715554,reduce_exposure
2025-01-02,CP0022,JPM_EMEA_DE,16897887.829434954,9528425.366090396,4602484.791013204,83791909.26608771,0.20166490986348573,0.7978136592270713,-0.018631748076228204,-0.0016050121655393002,-0.013358671091578126,0.014590826539759237,reduce_exposure
2025-01-02,CP0023,JPM_EMEA_FR,29253168.10498959,13269676.921178801,14201183.408774631,141917439.14674777,0.2061280719330114,0.7978136592270713,0.0008497570986669035,-0.0009544364945017986,0.018895431212290915,-0.00975520875005829,reduce_exposure
2025-01-02,CP0024,JPM_EMEA_CH,40115748.88903428,32184045.002062052,9010526.83395935,94324646.8088898,0.42529445109200764,0.7978136592270713,0.00010392417684752944,-0.002999304828234117,-0.008232896220402634,-0.0043603951823284375,stable
2025-01-02,CP0025,JPM_EMEA_UK,14356463.134100331,6083368.339524662,8220410.704555998,81553622.137404,0.17603709998204778,0.7978136592270713,-0.014977068411102,0.002639812074752164,0.01748476216331259,-0.00664518901487142,reduce_exposure
2025-01-02,CP0026,JPM_EMEA_DE,21216906.032331683,16653145.461683821,4219320.745550447,54706836.20194616,0.3878291545504674,0.7978136592270713,-0.0013592373151478973,0.003258248558070048,0.0032893241284156723,0.01428500499804823,stable
2025-01-02,CP0027,JPM_EMEA_FR,27760212.8385519,19090316.56075193,8991736.767361276,63103969.654531784,0.43991230647655954,0.7978136592270713,-0.024478289257701333,0.004536992297840898,-0.006061269512791344,0.004999474997734687,stable
2025-01-02,CP0028,JPM_EMEA_CH,49994463.44940585,24361760.82483048,11585670.27861344,87687412.32129991,0.5701441304507721,0.7978136592270713,-0.0005474298198431814,-0.005809161319103432,0.02638948566413929,-0.00042516590785368727,stable
2025-01-02,CP0029,JPM_EMEA_UK,49671161.16187887,33496904.67284332,21360711.18503779,77058489.83965607,0.6445903788827815,0.7978136592270713,0.009442641632988408,-0.004408858407165416,-0.0012306026204002805,0.009068023437867943,stable
2025-01-02,CP0030,JPM_EMEA_DE,25917177.150770124,19151100.113078624,13978655.36787698,22809570.384442955,1.1362413545696013,0.7978136592270713,0.014011154955258894,0.006240532962235702,-0.008099895719857078,-0.005793160003287822,increase_exposure
2025-01-02,CP0031,JPM_EMEA_FR,23674886.52886104,10945924.065891495,8296792.975490473,127417950.14526652,0.18580495528196617,0.7978136592270713,-0.01140336304555083,-0.002857352408065884,-0.011258670446619339,0.008843603051246332,reduce_exposure
2025-01-02,CP0032,JPM_EMEA_CH,37166508.02272786,28859622.68801931,13627574.996750416,136500900.33916968,0.27228031412524484,0.7978136592270713,-0.02539733171096944,-0.0018297106917806048,0.014927442114758951,-0.005118199551739155,reduce_exposure
2025-01-02,CP0033,JPM_EMEA_UK,19050421.470773462,14642790.609037058,10711391.740190426,38232381.569819406,0.49827974843743034,0.7978136592270713,0.028879124953969045,-0.00043750912083302153,0.014925338636635919,-0.01668933778376113,stable
2025-01-02,CP0034,JPM_EMEA_DE,15331941.70518815,8113516.477660495,2783643.1890332066,92024698.66007642,0.16660681239306996,0.7978136592270713,1.744057075395218e-05,-0.0007456071352261571,-0.015490028811377976,-0.0012734992682443913,reduce_exposure
2025-01-02,CP0035,JPM_EMEA_FR,22291461.34144614,12949919.159656374,15563040.15974758,34114846.34760766,0.6534240580863514,0.7978136592270713,0.0019193921798128116,-0.0028813088743273726,-7.82089736410012e-05,-0.017690137971031708,stable
2025-01-02,CP0036,JPM_EMEA_CH,33300297.54621636,12190103.520802278,14555778.83039161,107391212.09517552,0.3100840087055164,0.7978136592270713,0.001615169585352671,0.0037366731234294,-0.017385720308992828,0.000666958168934887,reduce_exposure
